Store,forecast_mape,anomaly_rate,anomaly_count_90d,avg_sentiment,dominant_theme,health_score,tier,explanation
189,7.622231886732933,0.0,0,0.7399851381778717,Stock Availability,87.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
190,7.115285558818937,0.0,0,0.3950984597206116,Staff,80.8,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
191,6.883486890028447,0.0,0,0.3517928123474121,Staff,80.2,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
192,6.711773003870659,0.0,0,0.9182430108388264,Stock Availability,91.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
193,8.416797980960464,0.0,0,0.2032614350318908,Staff,75.6,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
194,9.059643677489436,0.0135135135135135,1,0.7501631677150726,Cleanliness,84.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
195,7.356476791575539,0.0,0,0.666191021601359,Staff,86.0,Performing Well,Forecasts are reliable.
196,8.35978367310629,0.0666666666666666,5,0.9950867891311646,Cleanliness,83.5,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
197,8.250446244852466,0.0,0,0.7411605417728424,Cleanliness,86.6,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
198,17.3623229005413,0.0266666666666666,2,0.9955674171447754,Cleanliness,79.3,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
199,5.507950120319687,0.0,0,0.5963017106056213,Cleanliness,86.4,Performing Well,Forecasts are reliable.
200,10.154656577479514,0.2567567567567567,19,0.4422190070152282,Stock Availability,48.7,Monitor,"Forecasts are moderately reliable, but 19 anomalous sales days in the last quarter."
201,8.623009004432573,0.0,0,0.3067883104085922,Staff,77.5,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
202,6.928161038611797,0.0135135135135135,1,0.3932245373725891,Cleanliness,79.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about cleanliness suggests an issue worth investigating."
203,10.26230244402615,0.0,0,0.4001463770866394,Cleanliness,77.7,Performing Well,Forecasts are moderately reliable.
204,7.094226278501363,0.0,0,0.5997954845428467,Cleanliness,84.9,Performing Well,Forecasts are reliable.
205,6.912488359668576,0.0133333333333333,1,0.595983362197876,Stock Availability,83.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
206,11.354894057025843,0.0405405405405405,3,0.2457761317491531,Staff,68.7,Monitor,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
207,6.79269635032724,0.0,0,0.6609211762746176,Stock Availability,86.4,Performing Well,Forecasts are reliable.
208,8.866324891064664,0.0133333333333333,1,0.4957876354455948,Stock Availability,79.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
209,12.478988796412734,0.5555555555555556,50,0.7363330572843552,Staff,52.2,Monitor,"Forecasts are moderately reliable, but 50 anomalous sales days in the last quarter; reviews are positive, largely about staff."
210,9.228485973140568,0.0,0,0.2506277561187744,Pricing,75.8,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
211,9.008602922916022,0.0133333333333333,1,0.3338037331899007,Staff,76.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
212,9.428056232145966,0.04,3,0.9931498765945436,Cleanliness,85.6,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
213,9.72804668969062,0.0,0,0.7960240840911865,Cleanliness,86.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
214,5.564528769443796,0.0,0,0.5960764169692994,Cleanliness,86.4,Performing Well,Forecasts are reliable.
215,11.24732081878887,0.0,0,0.3951278924942016,Pricing,76.7,Performing Well,"Forecasts are moderately reliable, but negative feedback about pricing suggests an issue worth investigating."
216,8.121804395187889,0.0,0,0.6613285541534424,Cleanliness,85.1,Performing Well,Forecasts are reliable.
217,9.020026330470316,0.1066666666666666,8,0.5857332150141398,Stock Availability,69.9,Monitor,"Forecasts are reliable, but 8 anomalous sales days in the last quarter."
218,10.064966974199905,0.0405405405405405,3,0.3280882438023885,Stock Availability,71.6,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
219,11.543249384918727,0.1621621621621621,12,0.2506548911333084,Staff,54.0,Monitor,"Forecasts are moderately reliable, but 12 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
220,13.851805592206285,0.1351351351351351,10,0.3336271444956462,Stock Availability,56.6,Monitor,"Forecasts are moderately reliable, but 10 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
221,7.528574363224681,0.0,0,0.9947490692138672,Pricing,92.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
222,7.423522524280663,0.04,3,0.327442467212677,Cleanliness,74.3,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
223,10.02924375243639,0.0133333333333333,1,0.6599764625231425,Cleanliness,81.6,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
224,7.441051447772605,0.0,0,0.9934279123942056,Staff,92.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
225,10.918066892217947,0.08,6,0.3333268364270528,Stock Availability,66.1,Monitor,"Forecasts are moderately reliable, but 6 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
226,9.243795803947016,0.0,0,0.3960630893707275,Pricing,78.7,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
227,7.198124740875936,0.0,0,0.745861142873764,Staff,87.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
228,7.754602994832414,0.1216216216216216,9,0.9934279123942056,Staff,77.5,Performing Well,"Forecasts are reliable, but 9 anomalous sales days in the last quarter; reviews are positive, largely about staff."
229,5.568213667573507,0.0405405405405405,3,0.8025785833597183,Stock Availability,85.6,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
230,9.373370198567258,0.0133333333333333,1,0.739486813545227,Cleanliness,83.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
231,11.230002389961472,0.0,0,0.2541291564702987,Staff,73.9,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
232,10.216192700458189,0.12,9,0.4000692725181579,Staff,63.4,Monitor,"Forecasts are moderately reliable, but 9 anomalous sales days in the last quarter."
233,7.686157736451843,0.0,0,0.3335119088490804,Cleanliness,79.0,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
234,11.738918309843202,0.0,0,0.6663296024004618,Staff,81.6,Performing Well,Forecasts are moderately reliable.
235,7.932337492062914,0.0,0,0.7498703300952911,Stock Availability,87.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
236,7.245093088827839,0.0666666666666666,5,0.6450680375099183,Staff,77.7,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter."
237,11.89407249544834,0.2933333333333333,22,0.9861797094345092,Pricing,57.8,Monitor,"Forecasts are moderately reliable, but 22 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
238,6.962941165759327,0.027027027027027,2,0.0056955218315124,Staff,69.9,Monitor,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
239,6.980715762318311,0.0,0,0.2544098347425461,Staff,78.1,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
240,8.820569505979986,0.0666666666666666,5,0.3334041833877563,Staff,69.8,Monitor,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
241,7.697895757366828,0.0,0,0.3338325023651123,Cleanliness,79.0,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
242,10.78997276817511,0.0135135135135135,1,0.3068478107452392,Staff,73.7,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
243,7.42199352554001,0.0,0,0.7350270003080368,Pricing,87.3,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
244,10.700682026226376,0.0135135135135135,1,0.6664965947469076,Staff,81.0,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
245,8.099898780273108,0.0,0,0.3969588756561279,Stock Availability,79.8,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
246,8.14206923701888,0.1066666666666666,8,0.5034808218479156,Staff,69.1,Monitor,"Forecasts are reliable, but 8 anomalous sales days in the last quarter."
247,7.821982529975442,0.0,0,0.7459244281053543,Stock Availability,87.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
248,10.17211180878589,0.0,0,0.3335261940956116,Staff,76.5,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
249,10.224704888083773,0.0,0,0.5036748647689819,Pricing,79.8,Performing Well,Forecasts are moderately reliable.
250,7.579118521006427,0.0,0,0.6663634181022644,Staff,85.7,Performing Well,Forecasts are reliable.
251,8.672290443162503,0.0,0,0.6560375094413757,Stock Availability,84.4,Performing Well,Forecasts are reliable.
252,6.896612146787649,0.0,0,0.9993460178375244,Stock Availability,93.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
253,10.830238084582062,0.0135135135135135,1,0.3333360354105631,Staff,74.2,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
254,10.98940563759842,0.054054054054054,4,0.3335023125012715,Cleanliness,69.2,Monitor,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
255,6.386356402355001,0.0405405405405405,3,0.3380494515101115,Pricing,75.5,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
256,10.320592181723054,0.0,0,0.6845812648534775,Cleanliness,83.4,Performing Well,Forecasts are moderately reliable.
257,8.365694766264282,0.0533333333333333,4,0.5000879466533661,Pricing,75.2,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter."
258,9.093352658520809,0.0,0,0.7417033712069193,Pricing,85.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
259,6.004622765722307,0.5777777777777777,52,0.0005712509155273,Pricing,44.0,Monitor,"Forecasts are reliable, but 52 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
260,9.142479005952817,0.0,0,0.5725427071253458,Pricing,82.3,Performing Well,Forecasts are reliable.
261,7.767178423974082,0.0,0,0.3380494515101115,Stock Availability,79.0,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
262,5.846003993799871,0.3888888888888889,35,0.6481202443440756,Staff,57.1,Monitor,"Forecasts are reliable, but 35 anomalous sales days in the last quarter."
263,8.561167233449927,0.0,0,0.1931213438510894,Staff,75.3,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
264,7.52972936123429,0.0,0,0.7492270618677139,Pricing,87.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
